domain,soa_rname,caa_iodef,dmarc_rua,dmarc_ruf,security_at_status,abuse_at_status,catch_all,mx_count
camsbiometrics.com,prp.corporates@gmail.com,,dmarc@camsbiometrics.com,dmarc@camsbiometrics.com,accepted(catch-all),accepted(catch-all),True,1
candid.org,awsdns-hostmaster@amazon.com,,helpdesk@candid.org,,accepted,rejected,False,1
capmission.ma,hostmaster@heberjahiz.com,,,,accepted(catch-all),accepted(catch-all),True,1
capsule.video,hostmaster@nsone.net,,dmarc.rua@capsule.video,,accepted,accepted,False,5
carbonarc.ai,awsdns-hostmaster@amazon.com,,,,rejected,rejected,False,1
careflowiq.com,awsdns-hostmaster@amazon.com,,,,rejected,accepted,False,1
carohq.com,dns@cloudflare.com,,7d9fc4de65644c21915795514b56641e@dmarc-reports.cloudflare.net; dmarc-reports@carohq.com,dmarc-reports@carohq.com,accepted,accepted,False,5
carriyo.com,awsdns-hostmaster@amazon.com,,dmarc@carriyo.com,dmarc@carriyo.com,rejected,accepted,False,5
cashcow.com,dns@cloudflare.com,,,,accepted(catch-all),accepted(catch-all),True,1
cashflowfrog.com,awsdns-hostmaster@amazon.com,,contact@cashflowfrog.com,,rejected,accepted,False,5
cashfree.com,awsdns-hostmaster@amazon.com,,,,accepted,accepted,False,5
caspio.com,awsdns-hostmaster@amazon.com,sysmonitor@caspio.com,dmarc@caspio.com,dmarc-forensics@caspio.com,accepted(catch-all),accepted(catch-all),True,1
catsy.com,dns@cloudflare.com,,f011712e@mxtoolbox.dmarc-report.com; 744119196b114fbea687b61c2a552643@dmarc-reports.cloudflare.net,f011712e@forensics.dmarc-report.com,rejected,rejected,False,1
cbinsights.com,awsdns-hostmaster@amazon.com,,603d1dd59ff53@ag.dmarcly.com,603d1dd59ff53@fo.dmarcly.com,accepted(catch-all),accepted(catch-all),True,3
ccare.org.au,dnsadmin@sgp58.siteground.asia,,,,accepted(catch-all),accepted(catch-all),True,5
ceo-cf.com,dns@jomax.net,,,,accepted(catch-all),accepted(catch-all),True,5
ceramic.ai,awsdns-hostmaster@amazon.com,,rua@dmarc.brevo.com,,rejected,accepted,False,1
cevoid.com,hostmaster@cevoid.com,,re+9c242b87fc45@inbound.dmarcdigests.com,,accepted(catch-all),accepted(catch-all),True,6
cevro.ai,dns@cloudflare.com,,dmarc@cevro.ai,,accepted(catch-all),accepted(catch-all),True,5
changdobels.se,registry@loopia.se,,,,rejected,rejected,False,2
channel99.com,awsdns-hostmaster@amazon.com,,mark@channel99.com,mark@channel99.com,accepted,accepted,False,5
channelkey.com,dns@cloudflare.com,,ce191bc0531f450e80213ef03aeadd38@dmarc-reports.cloudflare.net,,rejected,rejected,False,1
chargebee.com,awsdns-hostmaster@amazon.com,,87b0b2df23@rua.easydmarc.asia,87b0b2df23@ruf.easydmarc.asia,accepted,accepted,False,5
chariow.com,dns@cloudflare.com,,6090a02be7ad400ab83adc589b7a301a@dmarc-reports.cloudflare.net; dmarc-reports@chariow.com,,rejected,rejected,False,3
chartmetric.com,dns@cloudflare.com,,dmarc@chartmetric.com,,accepted,accepted,False,6
checkr.com,dns@cloudflare.com,,dmarc_rua@emaildefense.proofpoint.com,dmarc.forensic@checkr.com; dmarc_ruf@emaildefense.proofpoint.com,accepted,accepted,False,2
chetto.ai,dns@jomax.net,,dmarc_rua@onsecureserver.net,,rejected,accepted,False,5
chift.eu,dns@jomax.net,,gauthier.henroz@chift.eu,,accepted,accepted,False,5
chipax.com,awsdns-hostmaster@amazon.com,,,,accepted(catch-all),accepted(catch-all),True,5
chisellabs.com,awsdns-hostmaster@amazon.com,,niraj@chisellabs.com,,accepted,accepted,False,5
chordian.ai,awsdns-hostmaster@amazon.com,,,,rejected,rejected,False,1
chowdeck.com,dns@cloudflare.com,,hey+dmarc@chowdeck.com,,accepted,accepted,False,8
ci-hub.com,hostmaster@1und1.com,,postmaster@ci-hub.com,,rejected,rejected,False,1
cinode.com,awsdns-hostmaster@amazon.com,,,,accepted(catch-all),accepted(catch-all),True,7
cirra.ai,dns@cloudflare.com,,2eeb7bfa612e4f3991417915fa2af464@dmarc-reports.cloudflare.net; dmarc@cirra.ai,,accepted(catch-all),accepted(catch-all),True,1
cizgi.net,dns@cloudflare.com,,40f80f7aca@rua.easydmarc.asia,40f80f7aca@ruf.easydmarc.asia,rejected,rejected,False,2
clappia.com,awsdns-hostmaster@amazon.com,,,,accepted(catch-all),accepted(catch-all),True,9
clarify.io,cloud-dns-hostmaster@google.com,,,,accepted(catch-all),accepted(catch-all),True,5
clarity.ai,awsdns-hostmaster@amazon.com,,re+55928006e8ec@inbound.dmarcdigests.com,re+1b79d632ae94@inbound.dmarcdigests.com,accepted(catch-all),accepted(catch-all),True,5
classavo.com,awsdns-hostmaster@amazon.com,,jhljciamc0@rua.powerdmarc.com,jhljciamc0@ruf.powerdmarc.com,accepted(catch-all),accepted(catch-all),True,5
clay.earth,dns@cloudflare.com,,371c62a20b1141debd26dafd506dd0a4@dmarc-reports.cloudflare.net; re+90e8af118a11@inbound.dmarcdigests.com,,accepted(catch-all),accepted(catch-all),True,5
clazar.io,dns@cloudflare.com,,b843166e1d5d4f7d96d665b93b66667c@dmarc-reports.cloudflare.net; czar@clazar.io,czar@clazar.io,accepted,accepted,False,5
cleanhealth.edu.au,dns@cloudflare.com,,wzq0blax@ag.au.dmarcian.com; d8ef5f847778438ea8084b6b6d5bfbc9@dmarc-reports.cloudflare.net; harry@cleanhealth.edu.au,harry@cleanhealth.edu.au,rejected,accepted,False,5
clearer.io,dns@cloudflare.com,,dmarc_aggregate_analyser+34b0e502e2df360f90c8dd4fba886f1d@zerobounce.net,dmarc_forensics_analyser+34b0e502e2df360f90c8dd4fba886f1d@zerobounce.net,accepted(catch-all),accepted(catch-all),True,1
cleartrip.com,cloud-dns-hostmaster@google.com,,2e945089eaf4697@rep.dmarcanalyzer.com,2e945089eaf4697@for.dmarcanalyzer.com,temp-fail,temp-fail,False,2
clemta.com,dns@cloudflare.com,,e85986e864f447ceb081f2da0aa7a6a1@dmarc-reports.cloudflare.net; dmarc@clemta.com,,accepted,accepted,False,5
cleo.com,dns@cloudflare.com,,dmarc-reports@cleo.com,dmarc-failures@cleo.com,accepted,accepted,False,1
clerk.chat,awsdns-hostmaster@amazon.com,,dmarc@clerk.chat,,accepted,accepted,False,5
cles.org,dnsadmin@c43720.sgvps.net,,,,rejected,rejected,False,1
clickrain.com,awsdns-hostmaster@amazon.com,,re+fuxuxcss8en@dmarc.postmarkapp.com,,rejected,accepted,False,5
clickup.com,awsdns-hostmaster@amazon.com,,,,accepted,accepted,False,5
climateactiondata.org,dns@jomax.net,,,,rejected,rejected,False,1
clinicadoleite.com.br,azuredns-hostmaster@microsoft.com,,,,rejected,accepted,False,1
clint.digital,dns@cloudflare.com,,,,rejected,accepted,False,6
clockworkrecruiting.com,awsdns-hostmaster@amazon.com,,,,accepted(catch-all),accepted(catch-all),True,5
clootrack.com,dns@cloudflare.com,,contactus@clootrack.com,,rejected,accepted,False,5
close.com,awsdns-hostmaster@amazon.com,security@close.com,,,accepted(catch-all),accepted(catch-all),True,5
closedloop.ai,cloud-dns-hostmaster@google.com,,gu0lqiho@ag.us.dmarcian.com,,accepted(catch-all),accepted(catch-all),True,5
cloudchipr.com,dns@cloudflare.com,,dmarc@cloudchipr.com; 34629306d8@rua.easydmarc.us,34629306d8@ruf.easydmarc.us,accepted(catch-all),accepted(catch-all),True,6
cloudeagle.ai,awsdns-hostmaster@amazon.com,,info@cloudeagle.ai,,rejected,accepted,False,5
cloudgov.ai,awsdns-hostmaster@amazon.com,,rua@dmarc.brevo.com,,accepted(catch-all),accepted(catch-all),True,2
cloverleaf.ai,dns@jomax.net,,,,accepted,accepted,False,5
clozd.com,awsdns-hostmaster@amazon.com,security@clozd.com,developer@clozd.com,developer@clozd.com,accepted,accepted,False,5
coastapp.com,awsdns-hostmaster@amazon.com,,dmarc@coastapp.com,,accepted,accepted,False,5
codspeed.io,awsdns-hostmaster@amazon.com,,,,accepted,accepted,False,6
cofi.ai,hostmaster@registrar-servers.com,,info@cofi.ai,,rejected,accepted,False,6
coinmarketcap.com,awsdns-hostmaster@amazon.com,,derek.li@coinmarketcap.com,derek.li@coinmarketcap.com,rejected,accepted,False,4
coinstats.app,dns@cloudflare.com,,96d120ba11@rua.easydmarc.asia,96d120ba11@ruf.easydmarc.asia,accepted,accepted,False,5
coliving.com,dns@cloudflare.com,,e8d41008@dmarc.mailgun.org; 00c6d478@inbox.ondmarc.com; 15877006a1554f838becc512492ba9b7@dmarc-reports.cloudflare.net,e8d41008@dmarc.mailgun.org; 00c6d478@inbox.ondmarc.com,accepted(catch-all),accepted(catch-all),True,5
collegepulse.com,dns@cloudflare.com,,219acd7f@mxtoolbox.dmarc-report.com; dmarc@collegepulse.com; re+ca9f8e29d29b@inbound.dmarcdigests.com,219acd7f@forensics.dmarc-report.com,rejected,accepted,False,5
commented.io,awsdns-hostmaster@amazon.com,,,,accepted(catch-all),accepted(catch-all),True,5
commonscompany.com,dns@cloudflare.com,,,,rejected,accepted,False,7
community.com,awsdns-hostmaster@amazon.com,security@community.com,dmarc-security@community.com,,accepted,accepted,False,5
companion.energy,azuredns-hostmaster@microsoft.com,,thomas.vyncke@companion.energy,,accepted,rejected,False,1
companyenrich.com,dns@cloudflare.com,,c95a4c8d180e4a69aa9587c7b357e6bf@dmarc-reports.cloudflare.net,,accepted(catch-all),accepted(catch-all),True,5
compliancely.com,dns@cloudflare.com,,dmarc@compliancely.com,dmarc@compliancely.com,accepted(catch-all),accepted(catch-all),True,5
comscore.com,awsdns-hostmaster@amazon.com,,dmarc-report@comscore.com,dmarc-report@comscore.com,accepted(catch-all),accepted(catch-all),True,2
cones.com,dns@cloudflare.com,,,,rejected,rejected,False,1
conjura.com,awsdns-hostmaster@amazon.com,,,,accepted,accepted,False,5
connect-x.tech,dns@cloudflare.com,,m@connect-x.tech,,accepted,accepted,False,6
consensus.app,dns@cloudflare.com,,dmarc_aggregate_analyser+8a01f8c3602237c7b9f51af843dc70cb@zerobounce.net; christian@consensus.app,dmarc_forensics_analyser+8a01f8c3602237c7b9f51af843dc70cb@zerobounce.net,accepted,accepted,False,5
construflow.com.br,dns@cloudflare.com,,dmarc@construflow.com.br,dmarc@construflow.com.br,rejected,accepted,False,5
contable.app,awsdns-hostmaster@amazon.com,,rua@dmarc.brevo.com,,rejected,accepted,False,5
contaja.com.br,cloud-dns-hostmaster@google.com,,postmaster@contaja.com.br; e51281ab@mxtoolbox.dmarc-report.com,e51281ab@forensics.dmarc-report.com,rejected,accepted,False,1
contentstudio.io,dns@cloudflare.com,,re+vkrqeurwuuu@dmarc.postmarkapp.com,,rejected,accepted,False,5
contextqa.com,awsdns-hostmaster@amazon.com,,deep@contextqa.com,deep@contextqa.com,rejected,accepted,False,6
controlle.com,dns@cloudflare.com,,dmarc@controlle.com; rua@dmarc.brevo.com,dmarc@controlle.com,accepted(catch-all),accepted(catch-all),True,5
converge.it,awsdns-hostmaster@amazon.com,,dmarc-reports@converge.it,,accepted(catch-all),accepted(catch-all),True,1
conversionmediagroup.com,dns@cloudflare.com,,311816320a8d4f9c9e1cd2dd5faf3854@dmarc-reports.cloudflare.net,,rejected,accepted,False,5
convesio.com,awsdns-hostmaster@amazon.com,,kubrqrhd@ag.dmarcian.com,,accepted(catch-all),accepted(catch-all),True,5
convex.dev,awsdns-hostmaster@amazon.com,,dmarc-reports@convex.dev,,accepted,accepted,False,5
conviva.com,awsdns-hostmaster@amazon.com,,svc_dmarc@conviva.com,svc_dmarc@conviva.com,accepted,accepted,False,1
coolset.com,dns@cloudflare.com,,fc3b66a2675b48f6835e451e0c337dab@dmarc-reports.cloudflare.net; security@coolset.com,security@coolset.com,accepted,accepted,False,5
coolshop.com,dns@cloudflare.com,it@coolshop.com,653a4112939cf@dmarc.centerasecurity.com,,accepted,rejected,False,1
cooroundtable.com,awsdns-hostmaster@amazon.com,,,,accepted(catch-all),accepted(catch-all),True,1
copilotkit.ai,awsdns-hostmaster@amazon.com,,postmaster@copilotkit.ai; dmarc@copilotkit.ai; re+8ab16db9aa14@inbound.dmarcdigests.com,,accepted,accepted,False,1
copperx.io,dns@cloudflare.com,,1b7e76f8c8f14d7d8c0676e58a38f091@dmarc-reports.cloudflare.net,,accepted(catch-all),accepted(catch-all),True,5
cordova.com,dns@jomax.net,,admin@cordova.com,,accepted(catch-all),accepted(catch-all),True,5
coris.ai,hostmaster@registrar-servers.com,,dmarc-reports@coris.ai,dmarc-failures@coris.ai,accepted,accepted,False,5
corneliajames.com,cloud-dns-hostmaster@google.com,,,,rejected,accepted,False,5
coros.com,hostmaster@hichina.com,,,,accepted,rejected,False,3
cortea.ai,cloud-dns-hostmaster@google.com,,dmarc@cortea.ai,,rejected,accepted,False,1
coupler.io,cloud-dns-hostmaster@google.com,,postmaster@coupler.io,postmaster@coupler.io,rejected,accepted,False,6
cquencehealth.com,dns@cloudflare.com,,f31afa74612c4334b6b157393574402b@dmarc-reports.cloudflare.net,,temp-fail,temp-fail,False,2
craft.io,dns@digicertdns.com,,dev@craft.io,dev@craft.io,accepted,accepted,False,5
creatordb.app,dns@jomax.net,,rua@dmarc.brevo.com,,accepted,accepted,False,5
credibledata.com,cloud-dns-hostmaster@google.com,,,,accepted,accepted,False,2
credix.finance,dns@cloudflare.com,,spam-digest@credix.finance,,rejected,accepted,False,5
credplatform.com,cloud-dns-hostmaster@google.com,,rua@dmarc.brevo.com,,accepted(catch-all),accepted(catch-all),True,5
crewos.io,awsdns-hostmaster@amazon.com,,,,rejected,accepted,False,2
crossbeam.com,awsdns-hostmaster@amazon.com,eyebeams@crossbeam.com,devops+dmarc@crossbeam.com,devops+dmarc@crossbeam.com,accepted,accepted,False,5
crowdreply.io,dns@cloudflare.com,,,,accepted(catch-all),accepted(catch-all),True,1
crstl.ai,hostmaster@registrar-servers.com,,,,rejected,rejected,False,5
crustdata.com,awsdns-hostmaster@amazon.com,,abhilashcho91@gmail.com,abhilashcho91@gmail.com,accepted(catch-all),accepted(catch-all),True,3
cruva.com,dns@jomax.net,,reports@cruva.com,reports@cruva.com,accepted(catch-all),accepted(catch-all),True,5
cryptoquant.com,dns@cloudflare.com,,,,rejected,accepted,False,5
cryptorefills.com,awsdns-hostmaster@amazon.com,,dmarc-reports@cryptorefills.com,,rejected,accepted,False,5
crystalknows.com,dns@cloudflare.com,,bkim@crystalknows.com,bkim@crystalknows.com,accepted,accepted,False,5
csllcnow.com,support@wix.com,,,,rejected,accepted,False,2
cst.co.uk,dns@jomax.net,,dmarc@cstltd.com,dmarc@cstltd.com,rejected,rejected,False,1
cta.tech,dns@jomax.net,,dmarc_agg@vali.email; 196a8143d54e157@rep.dmarcanalyzer.com,196a8143d54e157@for.dmarcanalyzer.com,accepted,rejected,False,1
cuballama.com,dns@cloudflare.com,,491d15694799439abb935e83ecb398b2@dmarc-reports.cloudflare.net,,accepted(catch-all),accepted(catch-all),True,5
cubesoftware.com,awsdns-hostmaster@amazon.com,,,,accepted,accepted,False,5
cuckooworkout.com,awsdns-hostmaster@amazon.com,,dmarc@cuckooworkout.com,dmarc@cuckooworkout.com,accepted,accepted,False,5
cuelinks.com,dns@cloudflare.com,,,,rejected,accepted,False,7
cuemath.com,awsdns-hostmaster@amazon.com,,2a53f21ce82c449ba971854896f3db02@dmarc-reports.cloudflare.net,,rejected,accepted,False,6
cufinder.io,dns@cloudflare.com,,,,mx-unreachable,mx-unreachable,None,1
curate.co,awsdns-hostmaster@amazon.com,,dmarc-reports@curate.co,,accepted(catch-all),accepted(catch-all),True,5
curemedia.com,dns@cloudflare.com,,dmarc-reports@curemedia.com,dmarc-reports@curemedia.com,accepted,rejected,False,1
curri.com,dns@cloudflare.com,,re+lsje5pa8vbr@dmarc.postmarkapp.com,,accepted,accepted,False,5
cushingterrell.com,namehost@WORLDNIC.com,,59db44d39d8e389@rep.dmarcanalyzer.com,59db44d39d8e389@for.dmarcanalyzer.com,mx-unreachable,mx-unreachable,None,4
customer.io,awsdns-hostmaster@amazon.com,,re+a0b40970b63a@inbound.dmarcdigests.com; dmarc@rp.laneful.net,,accepted(catch-all),accepted(catch-all),True,5
customerscore.io,dns@jomax.net,,,,rejected,accepted,False,5
customily.com,awsdns-hostmaster@amazon.com,,dmarc_agg@vali.email,,rejected,accepted,False,5
cuure.com,dns@cloudflare.com,,dylan@cuure.com,,rejected,accepted,False,5
cxplanner.com,awsdns-hostmaster@amazon.com,,re+ibwgiuyppp9@dmarc.postmarkapp.com,,accepted(catch-all),accepted(catch-all),True,1
cyberday.ai,dns@cloudflare.com,,dmarc-aaaac5hkvynyk4uvzc2c7kr7ei@agendium.slack.com,,accepted,accepted,False,5
cymulate.com,dns@cloudflare.com,,rejected-emails@cymulate.com,,rejected,accepted,False,1
cypress.io,dns@cloudflare.com,security@cypress.io,postmaster@cypress.io,,accepted(catch-all),accepted(catch-all),True,7
daloopa.com,awsdns-hostmaster@amazon.com,,f2161011@dmarc.mailgun.org; 81f0cc2c@inbox.ondmarc.com,,accepted,rejected,False,1
dana.id,awsdns-hostmaster@amazon.com,,administrator@dana.id,administrator@dana.id,rejected,accepted,False,1
danelfin.com,dns@cloudflare.com,,dev@danelfin.com; 8ee76f285063439ba2e0d95567a944f5@dmarc-reports.cloudflare.net,,rejected,accepted,False,5
daniel-ip.com,dns@cloudflare.com,,infra@daniel-ip.com,infra@daniel-ip.com,rejected,accepted,False,1
darkmatter.is,dns@cloudflare.com,,dmarc@darkmatter.is,,rejected,accepted,False,5
dartai.com,dns@cloudflare.com,,rua@dmarc.brevo.com,,accepted(catch-all),accepted(catch-all),True,5
dash.fi,dns@cloudflare.com,,ipm3zd1@ar.glockapps.com; infosec@dash.fi; jlgwhpab+9d76db6d-22ce-468c-a52b-0194c6af17ff@dmarceguard.com,ipm3zd1@fr.glockapps.com,accepted,accepted,False,5
dashbo.io,dns@cloudflare.com,,552d0a2a710144629368b771e88bbb52@dmarc-reports.cloudflare.net,,rejected,accepted,False,7
data-axle.com,awsdns-hostmaster@amazon.com,,dmarc@data-axle.com,dmarc@data-axle.com,rejected,accepted,False,1
databar.ai,hostmaster@registrar-servers.com,info@databar.ai,,,rejected,accepted,False,5
databox.com,dns@cloudflare.com,,662fa307ec624@ag.dmarcly.com,662fa307ec624@fo.dmarcly.com,accepted(catch-all),accepted(catch-all),True,5
datadome.co,awsdns-hostmaster@amazon.com,,re+c9d791dbbf6d@inbound.dmarcdigests.com,,accepted,accepted,False,3
dataforseo.com,dns@cloudflare.com,,cac0003e89b34808bd4d8f87ca9443fd@dmarc-reports.cloudflare.net; re+1151efa1ab4a@inbound.dmarcdigests.com,,rejected,accepted,False,1
datahub.com,dns@cloudflare.com,,dmarc@datahub.com; dmarc@datahub.com,,accepted,accepted,False,5
datamaran.com,awsdns-hostmaster@amazon.com,,re+icmjcykalmk@dmarc.postmarkapp.com,,rejected,accepted,False,7
datanomik.com,awsdns-hostmaster@amazon.com,,dmarc@datanomik.com; rua@dmarc.brevo.com,,rejected,accepted,False,5
datapolicy.co,hostmaster@datapolicy.co,,ti@datapolicy.co,,rejected,accepted,False,1
datarails.com,dns@cloudflare.com,,dmarc@datarails.com; rpy61q5g9y@rua.powerdmarc.com,,accepted,accepted,False,5
dataspike.io,dns@cloudflare.com,,bda5904961fb4ff8909d0326141934ec@dmarc-reports.cloudflare.net,security@dataspike.io,accepted,accepted,False,5
dcm-inc.com,dns@cloudflare.com,,dmarc-reports@dcm-inc.com,,rejected,rejected,False,1
dcycle.io,awsdns-hostmaster@amazon.com,,re+lyh6b0ifqix@dmarc.postmarkapp.com,,accepted(catch-all),accepted(catch-all),True,5
dealmachine.com,dns@cloudflare.com,,,,rejected,accepted,False,5
dealroom.co,dns@cloudflare.com,,7a18e8b2cdd14eefbf7b7bf46f873e32@dmarc-reports.cloudflare.net,,rejected,accepted,False,5
deducta.ai,azuredns-hostmaster@microsoft.com,,support@deducta.ai,,rejected,rejected,False,1
deepidv.com,awsdns-hostmaster@amazon.com,,,,rejected,accepted,False,1
deeploy.ai,dns@cloudflare.com,,,,accepted,accepted,False,5
deepsource.com,dns@cloudflare.com,,,,mx-unreachable,mx-unreachable,None,1
demola.net,awsdns-hostmaster@amazon.com,,sqxmyeiv@ag.eu.dmarcian.com; 7ozibysz@ag.eu.dmarcian.com,,rejected,rejected,False,1
descope.com,dns@cloudflare.com,,9a1fcdab66da4efa824f781af41cb5fd@dmarc-reports.cloudflare.net; devops+dmarc@descope.com; dmarc_agg@vali.email,devops+dmarc@descope.com; dmarc_agg@vali.email,accepted(catch-all),accepted(catch-all),True,5
detrack.com,awsdns-hostmaster@amazon.com,,dmarc.reports@detrack.com; jethro.africa@detrack.com,,accepted,accepted,False,5
detrics.io,dns@cloudflare.com,,,,rejected,accepted,False,5
devally.com,dns@cloudflare.com,,,,accepted(catch-all),accepted(catch-all),True,5
devolens.com,dns@cloudflare.com,,,,rejected,rejected,False,1
didlogic.com,dns@cloudflare.com,,mail.reports@didlogic.com,noc@didlogic.com,rejected,accepted,False,5
diffly.co,dns@jomax.net,,dmarc@diffly.co,,accepted,accepted,False,5
digital-masters.de,hostmaster@kasserver.com,,rua@dmarc.brevo.com,,rejected,rejected,False,1
digitalsamba.com,awsdns-hostmaster@amazon.com,,support@digitalsamba.com,support@digitalsamba.com,accepted(catch-all),accepted(catch-all),True,5
digitalsurge.com.au,dns@cloudflare.com,,39d6f17dbc9445f498cc3514c3e725c1@dmarc-reports.cloudflare.net,,rejected,accepted,False,1
digoo-it.com,hostmaster@digoo-it.com,,,,rejected,rejected,False,1
dispatchit.com,dns@cloudflare.com,,,,accepted,accepted,False,5
dj.studio,dns@cloudflare.com,,dmarc@dj.studio,dmarc@dj.studio,accepted(catch-all),accepted(catch-all),True,5
dma-group.co.uk,dns@jomax.net,,bio@dma-group.co.uk,,rejected,rejected,False,1
dobbyads.com,awsdns-hostmaster@amazon.com,,developers@dobbyads.com; rua@dmarc.brevo.com,,rejected,accepted,False,5
docsautomator.co,dns@cloudflare.com,,,,rejected,accepted,False,5
doit.com,dns@cloudflare.com,dnscaa@doit.com,dec90fa5@dmarc.mailgun.org; be905953@inbox.ondmarc.com; fu0vce1730@rua.powerdmarc.com,dec90fa5@dmarc.mailgun.org; be905953@inbox.ondmarc.com; fu0vce1730@ruf.powerdmarc.com,rejected,accepted,False,5
