email,domain,phase,source_url,reason
hostmaster@infomaniak.ch,maya-pci.com,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@infomaniak.ch,quanthome.com,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@inwx.de,workshops.de,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@kasserver.com,digital-masters.de,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@mainloop.net,kleer.se,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@matters.dev,stafftastic.com,tier1-2-dns:caa_iodef,,host-not-same-domain
hostmaster@neostrada.nl,getdalton.com,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@no.brand.one.com,adaptic.no,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@ns10.servicio-online.net,morganastudios.com,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@nsone.net,anomalycapital.com,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@nsone.net,capsule.video,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@nsone.net,heroku.com,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@nsone.net,magicpatterns.com,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@nsone.net,neurosity.co,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@nsone.net,obat.fr,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@nsone.net,pubnub.com,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@nsone.net,ryestrategy.com,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@one.com,frambemanning.se,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@partnerconsole.net,micador.com.au,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@register.it,edito-pdf.com,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@register.it,vigilatevision.com,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@simply.com,quradata.com,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@transip.nl,boom.nl,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@transip.nl,fanalists.com,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@transip.nl,legalmike.ai,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@uk2.net,blockscholes.com,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@united-domains.de,bdg.io,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@united-domains.de,shirtee.cloud,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@webstores.nl,friday.nl,tier1-2-dns:soa_rname,,host-not-same-domain
hostmaster@zone.eu,transmark.ee,tier1-2-dns:soa_rname,,host-not-same-domain
idealo@rua.netcraft.com,idealo.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
idealo@ruf.netcraft.com,idealo.com,tier1-2-dns:dmarc_ruf,,host-not-same-domain
info+dmarc@howz.com,howz.com,tier1-2-dns:dmarc_rua,,contains-dmarc-or-mailgun
info@name-services.com,zautre.com,tier1-2-dns:soa_rname,,host-not-same-domain
infra-reports-dmarc@flashbots.net,flashbots.net,tier1-2-dns:dmarc_rua,,contains-dmarc-or-mailgun
infra-reports-dmarc@flashbots.net,flashbots.net,tier1-2-dns:dmarc_ruf,,contains-dmarc-or-mailgun
ipadmin@stabletransit.com,adthena.com,tier1-2-dns:soa_rname,,host-not-same-domain
ipm26oh@ar.glockapps.com,gdicwins.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
ipm26oh@fr.glockapps.com,gdicwins.com,tier1-2-dns:dmarc_ruf,,host-not-same-domain
ipm2p3k@ar.glockapps.com,userguiding.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
ipm2p3k@fr.glockapps.com,userguiding.com,tier1-2-dns:dmarc_ruf,,host-not-same-domain
ipm33zs@ar.glockapps.com,alegra.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
ipm33zs@fr.glockapps.com,alegra.com,tier1-2-dns:dmarc_ruf,,host-not-same-domain
ipm3zd1@ar.glockapps.com,dash.fi,tier1-2-dns:dmarc_rua,,host-not-same-domain
ipm3zd1@fr.glockapps.com,dash.fi,tier1-2-dns:dmarc_ruf,,host-not-same-domain
ipm433d@ar.glockapps.com,mentionlytics.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
ipm433d@fr.glockapps.com,mentionlytics.com,tier1-2-dns:dmarc_ruf,,host-not-same-domain
ipm4eq9@ar.glockapps.com,drata.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
ipm4eq9@fr.glockapps.com,drata.com,tier1-2-dns:dmarc_ruf,,host-not-same-domain
ipm4g29@ar.glockapps.com,airsaas.io,tier1-2-dns:dmarc_rua,,host-not-same-domain
ipm4g29@fr.glockapps.com,airsaas.io,tier1-2-dns:dmarc_ruf,,host-not-same-domain
ipm4kdg@ar.glockapps.com,projectcor.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
ipm4kdg@fr.glockapps.com,projectcor.com,tier1-2-dns:dmarc_ruf,,host-not-same-domain
ipm6n9y@ar.glockapps.com,thetappingsolution.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
ipm6n9y@fr.glockapps.com,thetappingsolution.com,tier1-2-dns:dmarc_ruf,,host-not-same-domain
ipm6oj6@ar.glockapps.com,pricelabs.co,tier1-2-dns:dmarc_rua,,host-not-same-domain
ipm6oj6@fr.glockapps.com,pricelabs.co,tier1-2-dns:dmarc_ruf,,host-not-same-domain
ipm71zn@ar.glockapps.com,whitebridge.ai,tier1-2-dns:dmarc_rua,,host-not-same-domain
ipm71zn@fr.glockapps.com,whitebridge.ai,tier1-2-dns:dmarc_ruf,,host-not-same-domain
ipm7a20@ar.glockapps.com,sonraisecurity.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
ipm7a20@fr.glockapps.com,sonraisecurity.com,tier1-2-dns:dmarc_ruf,,host-not-same-domain
ipm7ht9@ar.glockapps.com,pdf.net,tier1-2-dns:dmarc_rua,,host-not-same-domain
ipm7ht9@fr.glockapps.com,pdf.net,tier1-2-dns:dmarc_ruf,,host-not-same-domain
ipma8z@ar.glockapps.com,buildfire.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
ipma8z@ar.glockapps.com,kevel.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
ipma8z@fr.glockapps.com,buildfire.com,tier1-2-dns:dmarc_ruf,,host-not-same-domain
ipma8z@fr.glockapps.com,kevel.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
ipmuf4@ar.glockapps.com,flipsnack.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
ipmuf4@fr.glockapps.com,flipsnack.com,tier1-2-dns:dmarc_ruf,,host-not-same-domain
it.admin@sodacrew.com,sodagift.com,security.txt,https://sodagift.com/.well-known/security.txt,host-not-same-domain
it@addium.io,aroya.io,tier1-2-dns:dmarc_rua,,host-not-same-domain
it@addium.io,aroya.io,tier1-2-dns:dmarc_ruf,,host-not-same-domain
jack@appest.com,ticktick.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
jebu@icgroup.net,tigerofsweden.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
jebu@icgroup.net,tigerofsweden.com,tier1-2-dns:dmarc_ruf,,host-not-same-domain
jfreed@fbsdata.com,flexmls.com,tier1-2-dns:soa_rname,,host-not-same-domain
jlgwhpab+9d76db6d-22ce-468c-a52b-0194c6af17ff@dmarceguard.com,dash.fi,tier1-2-dns:dmarc_rua,,host-not-same-domain
lsn-dmarc@loadshare.net,loadshare.net,tier1-2-dns:dmarc_rua,,contains-dmarc-or-mailgun
mail@hoasted.com,spaik.io,tier1-2-dns:soa_rname,,host-not-same-domain
mailadmin@tokenterminal.xyz,tokenterminal.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
mailadmin@tokenterminal.xyz,tokenterminal.com,tier1-2-dns:dmarc_ruf,,host-not-same-domain
martin.cristian@grupoamerica.com.ar,grupoamericainterior.com.ar,tier1-2-dns:dmarc_rua,,host-not-same-domain
mirko.nitschke+dmarcruf@heyflow.com,heyflow.com,tier1-2-dns:dmarc_ruf,,contains-dmarc-or-mailgun
mohamed.ashraf+dmarcforensics@gameball.co,gameball.co,tier1-2-dns:dmarc_ruf,,contains-dmarc-or-mailgun
mohamed.ashraf+dmarcreports@gameball.co,gameball.co,tier1-2-dns:dmarc_rua,,contains-dmarc-or-mailgun
my_dmarc_report@algoed.co,algoed.co,tier1-2-dns:dmarc_rua,,contains-dmarc-or-mailgun
my_dmarc_report@kayzen.io,kayzen.io,tier1-2-dns:dmarc_rua,,contains-dmarc-or-mailgun
my_dmarc_report@launchgood.com,launchgood.com,tier1-2-dns:dmarc_rua,,contains-dmarc-or-mailgun
namehost@worldnic.com,acclinate.com,tier1-2-dns:soa_rname,,host-not-same-domain
namehost@worldnic.com,cushingterrell.com,tier1-2-dns:soa_rname,,host-not-same-domain
namehost@worldnic.com,madelevator.com,tier1-2-dns:soa_rname,,host-not-same-domain
namehost@worldnic.com,point-topic.com,tier1-2-dns:soa_rname,,host-not-same-domain
namehost@worldnic.com,trepp.com,tier1-2-dns:soa_rname,,host-not-same-domain
networkengineering@beitechnologies.net,bei-us.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
no-reply@orbitintel.com,orbitfin.ai,tier1-2-dns:dmarc_rua,,host-not-same-domain
no-reply@orbitintel.com,orbitfin.ai,tier1-2-dns:dmarc_ruf,,host-not-same-domain
noc@1gb.ru,green-api.com,tier1-2-dns:soa_rname,,host-not-same-domain
office@propop.at,propup.at,tier1-2-dns:dmarc_rua,,host-not-same-domain
office@propop.att,propup.at,tier1-2-dns:dmarc_ruf,,host-not-same-domain
oleg+dmarc@trackingplan.com,trackingplan.com,tier1-2-dns:dmarc_rua,,contains-dmarc-or-mailgun
org_bc9a1326419522@reports.verifydmarc.com,novopsych.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
partners@theplato.io,tiro.ooo,security.txt,https://tiro.ooo/.well-known/security.txt,host-not-same-domain
pgadmarcemail@pga.com,pga.com,tier1-2-dns:dmarc_rua,,contains-dmarc-or-mailgun
postmaster+dmarc@quartr.com,quartr.com,tier1-2-dns:dmarc_rua,,contains-dmarc-or-mailgun
postmaster@avo.sh,avo.app,tier1-2-dns:dmarc_rua,,host-not-same-domain
postmaster@incosrv.com,incomaker.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
postmaster@webnames.ca,iamota.com,tier1-2-dns:soa_rname,,host-not-same-domain
postmaster@your-server.de,familux.com,tier1-2-dns:soa_rname,,host-not-same-domain
postmaster@your-server.de,patentmaker.eu,tier1-2-dns:soa_rname,,host-not-same-domain
postmaster@your-server.de,seven.io,tier1-2-dns:soa_rname,,host-not-same-domain
premiumdns@support.neustar,msci.com,tier1-2-dns:soa_rname,,host-not-same-domain
prp.corporates@gmail.com,camsbiometrics.com,tier1-2-dns:soa_rname,,host-not-same-domain
r@roze.lv,vendon.net,tier1-2-dns:soa_rname,,host-not-same-domain
rajabalirajabali@gmail.com,e4k.co,tier1-2-dns:soa_rname,,host-not-same-domain
re+011278f9ddb9@inbound.dmarcdigests.com,podpage.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+015d4ae4200e@inbound.dmarcdigests.com,bridgemarketplace.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+1151efa1ab4a@inbound.dmarcdigests.com,dataforseo.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+1b79d632ae94@inbound.dmarcdigests.com,clarity.ai,tier1-2-dns:dmarc_ruf,,host-not-same-domain
re+1df6b4ce8b47@inbound.dmarcdigests.com,spot.ai,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+2022d0e9bd24@inbound.dmarcdigests.com,alloy.app,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+23b5807fd44e@inbound.dmarcdigests.com,stafftastic.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+3345b9b641e7@inbound.dmarcdigests.com,ecair.eco,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+34763fd3c980@inbound.dmarcdigests.com,humaans.io,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+432647bd2f9f@inbound.dmarcdigests.com,parqet.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+55928006e8ec@inbound.dmarcdigests.com,clarity.ai,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+5cfc1e8a3ff9@inbound.dmarcdigests.com,untappd.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+60f0818faf85@inbound.dmarcdigests.com,goideally.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+61d8100e111f@inbound.dmarcdigests.com,amalgamrx.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+6ec8904bfa95@inbound.dmarcdigests.com,samaya.ai,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+70176adf77c5@inbound.dmarcdigests.com,revsend.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+709b9601d434@inbound.dmarcdigests.com,memberstack.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+73d635254007@inbound.dmarcdigests.com,badgermapping.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+7dd5c5712731@inbound.dmarcdigests.com,flexmls.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+84db8e14d3fb@inbound.dmarcdigests.com,rallyuxr.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+8597a5dff3e8@inbound.dmarcdigests.com,benchmarkminerals.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+8a532a7aaa83@inbound.dmarcdigests.com,ovrsea.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+8ab16db9aa14@inbound.dmarcdigests.com,copilotkit.ai,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+90e8af118a11@inbound.dmarcdigests.com,clay.earth,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+9a4f4489f1fa@inbound.dmarcdigests.com,webflow.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+9c242b87fc45@inbound.dmarcdigests.com,cevoid.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+a0b40970b63a@inbound.dmarcdigests.com,customer.io,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+a202fb6cde88@inbound.dmarcdigests.com,bdg.io,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+a26821cdd8be@inbound.dmarcdigests.com,tesote.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+ac48b2a73018@inbound.dmarcdigests.com,mercury.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+ada416d0ca8d@inbound.dmarcdigests.com,photoroom.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+b0f4573a657b@inbound.dmarcdigests.com,paubox.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+b41ce275312d@inbound.dmarcdigests.com,firstlook.gg,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+b79e25cbc8a7@inbound.dmarcdigests.com,geekbot.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+b869b9da0e8f@inbound.dmarcdigests.com,remote.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+c9d791dbbf6d@inbound.dmarcdigests.com,datadome.co,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+ca9f8e29d29b@inbound.dmarcdigests.com,collegepulse.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+caace9835b35@inbound.dmarcdigests.com,getaleph.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+cc2961ebe757@inbound.dmarcdigests.com,runwayml.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+d340b9931fd7@inbound.dmarcdigests.com,emerge-tech.io,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+d859c9a18671@inbound.dmarcdigests.com,vessel.co,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+da1e2d9f3c5f@inbound.dmarcdigests.com,terminal49.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+e0f4137a09bf@inbound.dmarcdigests.com,pixa.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+e33791a7d94e@inbound.dmarcdigests.com,wholesome.co,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+ec99d5d35991@inbound.dmarcdigests.com,influx.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+f0eec5570012@inbound.dmarcdigests.com,rapidflare.ai,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+f34abcc90912@inbound.dmarcdigests.com,heex.io,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+f5f58d4734c0@inbound.dmarcdigests.com,mutinyhq.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+f6d3e3611466@inbound.dmarcdigests.com,hellobonsai.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+f6d3e3611466@inbound.dmarcdigests.com,hellobonsai.com,tier1-2-dns:dmarc_ruf,,host-not-same-domain
re+fae695093467@inbound.dmarcdigests.com,print.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+fv7gbsow95f@inbound.dmarcdigests.com,perdoo.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+u0netejolfx@inbound.dmarcdigests.com,yourcounterpart.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+wohwms5tuqd@inbound.dmarcdigests.com,runway.team,tier1-2-dns:dmarc_rua,,host-not-same-domain
re+xqypzfclrzl@inbound.dmarcdigests.com,onlc.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
refrigerator@propellerads.com,propush.me,tier1-2-dns:dmarc_rua,,host-not-same-domain
registry@loopia.se,changdobels.se,tier1-2-dns:soa_rname,,host-not-same-domain
registry@ports.net,tigerofsweden.com,tier1-2-dns:soa_rname,,host-not-same-domain
renatotak@gmail.com,agrisafe.agr.br,tier1-2-dns:dmarc_rua,,host-not-same-domain
report@dmarc.brightidea.com,brightidea.com,tier1-2-dns:dmarc_rua,,contains-dmarc-or-mailgun
report@dmarc.brightidea.com,brightidea.com,tier1-2-dns:dmarc_ruf,,contains-dmarc-or-mailgun
report@taxdone.fr,taxdone.ch,tier1-2-dns:dmarc_rua,,host-not-same-domain
reports@dmarc.bendingspoons.com,evernote.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
reports@dmarc.bendingspoons.com,meetup.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
reports@dmarc.cyber.dhs.gov,sumologic.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
reportvuln@bloomberg.net,bloomberg.com,security.txt,https://bloomberg.com/.well-known/security.txt,host-not-same-domain
rohil@thecontextcompany.com,thecontext.company,tier1-2-dns:dmarc_rua,,host-not-same-domain
root@amis.sk,gabriel.sk,tier1-2-dns:soa_rname,,host-not-same-domain
root@c94231.sgvps.net,gigantic.pt,tier1-2-dns:soa_rname,,host-not-same-domain
root@dns1.nominalia.com,unei.com,tier1-2-dns:soa_rname,,host-not-same-domain
root@domaintechnik.at,bigenius-x.com,tier1-2-dns:soa_rname,,host-not-same-domain
root@mi3-ss118.a2hosting.com,locates.com.br,tier1-2-dns:soa_rname,,host-not-same-domain
root@register.com,c3biz.com,tier1-2-dns:soa_rname,,host-not-same-domain
root@register.com,meikai.ai,tier1-2-dns:soa_rname,,host-not-same-domain
root@webglobe.cz,startaiming.com,tier1-2-dns:soa_rname,,host-not-same-domain
rua+891s5fnznzi5@dmarcwise.email,besample.app,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua-dev@tests.mailertest.com,mailersend.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua-dmarc@jam.dev,jam.dev,tier1-2-dns:dmarc_rua,,contains-dmarc-or-mailgun
rua.bajajbroking@emailauth.in,bajajbroking.in,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,abill.io,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,bdg.io,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,betterstack.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,brevo.com,tier1-2-dns:dmarc_rua,,contains-dmarc-or-mailgun
rua@dmarc.brevo.com,buhochile.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,ceramic.ai,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,cloudgov.ai,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,contable.app,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,controlle.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,creatordb.app,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,credplatform.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,dartai.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,datanomik.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,digital-masters.de,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,dobbyads.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,doktormartin.sk,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,escape.tech,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,fanalists.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,fleetx.io,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,gaiasuite.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,geopard.tech,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,getken.ai,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,handwrytten.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,hectorai.live,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,hirenimbus.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,hortitec.es,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,hushh.ai,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,ilogs.systems,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,link37.org,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,lovepopcards.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,magicpost.in,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,mentionlab.io,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,morningscore.io,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,napta.io,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,nexyo.io,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,notebook.agency,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,prohotel-edv.de,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,proluno.com.br,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,recruitu.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,scispot.io,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,shirtee.cloud,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,snapsight.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,socialtip.io,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,springbokproperties.co.uk,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,tactiq.io,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,tcgfactory.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,tickadoo.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,vanna.ai,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,vigilatevision.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,wasabil.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,watchr.ai,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,wisepops.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,xpoz.ai,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.brevo.com,zaprinta.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.gevme.com,snapsight.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.mailertest.com,mailersend.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@dmarc.trustifi.com,drakerep.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@mailertest.com,mailersend.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
rua@nebuly.ai,nebuly.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
ruf-dmarc@jam.dev,jam.dev,tier1-2-dns:dmarc_ruf,,contains-dmarc-or-mailgun
ruf.bajajbroking@emailauth.in,bajajbroking.in,tier1-2-dns:dmarc_ruf,,host-not-same-domain
ruf@dmarc.gevme.com,snapsight.com,tier1-2-dns:dmarc_ruf,,host-not-same-domain
ruf@fiksuruoka.fi,foodello.com,tier1-2-dns:dmarc_ruf,,host-not-same-domain
ruf@nebuly.ai,nebuly.com,tier1-2-dns:dmarc_ruf,,host-not-same-domain
secops@optimizers.com,tweakwise.com,security.txt,https://tweakwise.com/.well-known/security.txt,host-not-same-domain
security+dmarc-rua@upwind.io,upwind.io,tier1-2-dns:dmarc_rua,,contains-dmarc-or-mailgun
security+dmarc-ruf@trint.com,trint.com,tier1-2-dns:dmarc_ruf,,contains-dmarc-or-mailgun
security+dmarc-ruf@upwind.io,upwind.io,tier1-2-dns:dmarc_ruf,,contains-dmarc-or-mailgun
security-contact@atruvia.de,vblh.de,security.txt,https://vblh.de/.well-known/security.txt,host-not-same-domain
security-contact@atruvia.de,vrnu.de,security.txt,https://vrnu.de/.well-known/security.txt,host-not-same-domain
security-contact@atruvia.de,vvr-bank.de,security.txt,https://vvr-bank.de/.well-known/security.txt,host-not-same-domain
security.email@nomasec.com,noma.security,tier1-2-dns:dmarc_rua,,host-not-same-domain
security.email@nomasec.com,noma.security,tier1-2-dns:dmarc_ruf,,host-not-same-domain
security@coop.ch,interdiscount.ch,security.txt,https://interdiscount.ch/.well-known/security.txt,host-not-same-domain
security@easydmarc.us,easydmarc.com,security.txt,https://easydmarc.com/security.txt,host-not-same-domain
security@front.com,frontapp.com,security.txt,https://frontapp.com/.well-known/security.txt,host-not-same-domain
security@gamerhash.com,deapi.ai,security.txt,https://deapi.ai/.well-known/security.txt,host-not-same-domain
security@granola.so,granola.ai,security.txt,https://www.granola.ai/.well-known/security.txt,host-not-same-domain
security@handelsblattgroup.com,handelsblatt.com,security.txt,https://handelsblatt.com/.well-known/security.txt,host-not-same-domain
security@meisterlabs.com,meistertask.com,security.txt,https://meistertask.com/.well-known/security.txt,host-not-same-domain
security@meisterlabs.com,mindmeister.com,security.txt,https://mindmeister.com/.well-known/security.txt,host-not-same-domain
